dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1501387200,2017-07-30 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,305.51,305.86,304.15,307.15,1012,,,34,1.54,150,,,,,1,800,Clear,sky is clear,01n
1501390800,2017-07-30 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.89,305.22,302.15,305.35,1013,,,49,2.57,180,,,,,75,803,Clouds,broken clouds,04n
1501394400,2017-07-30 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.22,305.18,302.12,304.25,1013,,,53,2.1,0,,,,,1,800,Clear,sky is clear,01n
1501398000,2017-07-30 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.01,303.92,301.15,303.15,1013,,,59,2.57,210,,,,,1,800,Clear,sky is clear,01n
1501401600,2017-07-30 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.99,302.12,299.85,302.291,1013,,,58,2.88,202,,,,,1,800,Clear,sky is clear,01n
1501405200,2017-07-30 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.71,301.06,297.15,301.45,1013,,,62,2.48,210,,,,,1,800,Clear,sky is clear,01n
1501408800,2017-07-30 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.68,300.29,297.15,300.35,1014,,,66,2.13,223,,,,,7,800,Clear,sky is clear,01n
1501412400,2017-07-30 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.57,300.78,297.15,300.15,1014,,,66,1.21,225,,,,,1,800,Clear,sky is clear,01n
1501416000,2017-07-30 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.61,301.36,296.15,300.15,1015,,,66,0.45,270,,,,,1,800,Clear,sky is clear,01d
1501419600,2017-07-30 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.57,302.43,298.15,300.322,1016,,,70,1.54,0,,,,,1,800,Clear,sky is clear,01d
1501423200,2017-07-30 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.82,305.43,301.15,302.15,1016,,,62,0.58,317,,,,,1,800,Clear,sky is clear,01d
1501426800,2017-07-30 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.67,308.82,304.15,306.084,1016,,,55,0.32,3,,,,,1,800,Clear,sky is clear,01d
1501430400,2017-07-30 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,306.96,310.75,306.15,307.55,1016,,,47,0.49,29,,,,,1,800,Clear,sky is clear,01d
1501434000,2017-07-30 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,308.95,309.91,307.15,310.35,1016,,,35,2.57,0,,,,,1,800,Clear,sky is clear,01d
1501437600,2017-07-30 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,310.17,311.55,308.15,311.45,1015,,,31,1.46,39,,,,,20,801,Clouds,few clouds,02d
1501441200,2017-07-30 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,311.48,312.61,310.15,312.55,1014,,,28,1.54,0,,,,,1,800,Clear,sky is clear,01d
1501444800,2017-07-30 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,312.14,312.9,310.15,314.15,1014,,,27,2.06,0,,,,,40,802,Clouds,scattered clouds,03d
1501448400,2017-07-30 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,312.56,313.82,310.15,314.15,1013,,,27,1.54,0,,,,,1,800,Clear,sky is clear,01d
1501452000,2017-07-30 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,310.43,311.87,307.553,311.15,1013,,,38,3.6,70,,,,,40,802,Clouds,scattered clouds,03d
1501455600,2017-07-30 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,309.99,312.32,307.338,311.15,1013,,,38,2.06,0,,,,,40,802,Clouds,scattered clouds,03d
1501459200,2017-07-31 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,308.46,309.81,306.376,309.25,1013,,,40,3.1,0,,,,,20,801,Clouds,few clouds,02d
1501462800,2017-07-31 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,307.18,308.73,305.748,308.15,1013,,,44,3.09,0,,,,,1,800,Clear,sky is clear,01d
1501466400,2017-07-31 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,305.93,307.32,305.15,306.45,1014,,,44,2.57,0,,,,,1,800,Clear,sky is clear,01n
1501470000,2017-07-31 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.45,304.84,302.91,305.35,1015,,,46,3.6,90,,,,,1,800,Clear,sky is clear,01n
1501473600,2017-07-31 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.49,305.02,302.15,304.25,1015,,,49,2.06,0,,,,,1,800,Clear,sky is clear,01n
1501477200,2017-07-31 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.02,303.23,301.15,304.15,1016,,,46,3.09,0,,,,,1,800,Clear,sky is clear,01n
1501480800,2017-07-31 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.67,302.64,300.15,302.55,1016,,,53,2.6,0,,,,,1,800,Clear,sky is clear,01n
1501484400,2017-07-31 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.75,302.35,299.15,301.45,1016,,,58,2.06,0,,,,,1,800,Clear,sky is clear,01n
1501488000,2017-07-31 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.4,301.5,298.15,301.45,1016,,,55,2.06,90,,,,,75,803,Clouds,broken clouds,04n
1501491600,2017-07-31 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.76,300.71,297.15,301.15,1016,,,58,2.43,90,,,,,1,800,Clear,sky is clear,01n
1501495200,2017-07-31 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,299.16,300.5,297.15,300.35,1016,,,58,1.54,0,,,,,40,802,Clouds,scattered clouds,03n
1501498800,2017-07-31 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.6,300.05,296.15,300.15,1016,,,61,1.54,0,,,,,75,803,Clouds,broken clouds,04n
1501502400,2017-07-31 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.63,299.14,295.15,299.15,1017,,,64,1.36,104,,,,,1,800,Clear,sky is clear,01d
1501506000,2017-07-31 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.7,300.23,297.15,299.416,1018,,,61,1.49,88,,,,,1,800,Clear,sky is clear,01d
1501509600,2017-07-31 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.14,300.67,299.85,300.608,1018,,,54,2.57,0,,,,,20,801,Clouds,few clouds,02d
1501513200,2017-07-31 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302,302.47,301.15,303.457,1018,,,48,2.57,120,,,,,40,802,Clouds,scattered clouds,03d
1501516800,2017-07-31 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.6,304.68,303.15,304.475,1018,,,43,1.54,0,,,,,40,802,Clouds,scattered clouds,03d
1501520400,2017-07-31 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.96,305.91,303.15,306.15,1018,,,39,1.54,0,,,,,40,802,Clouds,scattered clouds,03d
1501524000,2017-07-31 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,306.02,306.28,305.15,306.84,1017,,,37,2.6,130,,,,,1,800,Clear,sky is clear,01d
1501527600,2017-07-31 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,307.01,308.18,306.15,307.663,1017,,,36,1.54,0,,,,,1,800,Clear,sky is clear,01d
1501531200,2017-07-31 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,308.32,307.21,307.119,309.15,1016,,,29,3.6,40,,,,,40,802,Clouds,scattered clouds,03d
1501534800,2017-07-31 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,308.91,307.74,307.15,310.15,1015,,,24,2.57,0,,,,,1,800,Clear,sky is clear,01d
1501538400,2017-07-31 22:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,309.39,308.3,307.15,310.35,1015,,,22,2.06,0,,,,,1,800,Clear,sky is clear,01d
1501542000,2017-07-31 23:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,308.93,307.23,307.15,310.15,1014,,,25,3.6,60,,,,,1,800,Clear,sky is clear,01d
1501545600,2017-08-01 00:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,307.73,306.09,306.15,309.025,1014,,,27,3.6,100,,,,,1,800,Clear,sky is clear,01d
1501549200,2017-08-01 01:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,306.09,305.96,305.15,308.014,1015,,,30,1.54,0,,,,,1,800,Clear,sky is clear,01d
1501552800,2017-08-01 02:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.42,303.42,302.15,306.384,1015,,,32,2.57,110,,,,,1,800,Clear,sky is clear,01n
1501556400,2017-08-01 03:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,302.61,302.04,301.15,304.15,1016,,,36,2.06,0,,,,,1,800,Clear,sky is clear,01n
1501560000,2017-08-01 04:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,301.21,301.13,299.15,302.55,1016,,,43,2.06,0,,,,,1,800,Clear,sky is clear,01n
1501563600,2017-08-01 05:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.7,301.07,298.15,302.15,1016,,,45,1.54,0,,,,,1,800,Clear,sky is clear,01n
1501567200,2017-08-01 06:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.25,300.74,298.15,301.45,1016,,,47,1.5,0,,,,,1,800,Clear,sky is clear,01n
1501570800,2017-08-01 07:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.24,298.51,296.15,300.35,1016,,,51,1.54,130,,,,,1,800,Clear,sky is clear,01n
1501574400,2017-08-01 08:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,297.27,297.62,295.15,299.25,1016,,,61,2.4,141,,,,,1,800,Clear,sky is clear,01n
1501578000,2017-08-01 09:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.79,297.47,294.85,299.15,1016,,,65,2.23,170,,,,,1,800,Clear,sky is clear,01n
1501581600,2017-08-01 10:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.29,297.49,294.15,298.15,1016,,,69,1.76,194,,,,,1,800,Clear,sky is clear,01n
1501585200,2017-08-01 11:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,295.76,297.93,294.15,297.55,1016,,,78,1.25,253,,,,,1,800,Clear,sky is clear,01n
1501588800,2017-08-01 12:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,296.68,299.42,295.871,297.15,1016,,,78,1.01,321,,,,,1,800,Clear,sky is clear,01d
1501592400,2017-08-01 13:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,298.14,301.17,297.15,299.15,1017,,,74,0.97,325,,,,,1,800,Clear,sky is clear,01d
1501596000,2017-08-01 14:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,300.89,303.71,300.15,301.45,1017,,,58,0.4,5,,,,,1,800,Clear,sky is clear,01d
1501599600,2017-08-01 15:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,303.62,305.14,302.15,304.613,1017,,,46,1.54,0,,,,,1,800,Clear,sky is clear,01d
1501603200,2017-08-01 16:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,304.67,305.97,303.15,305.891,1017,,,41,1.34,126,,,,,1,800,Clear,sky is clear,01d
1501606800,2017-08-01 17:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,306.01,307.33,305.15,306.834,1017,,,39,1.54,360,,,,,86,804,Clouds,overcast clouds,04d
1501610400,2017-08-01 18:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,307.53,306.91,306.15,309.25,1016,,,29,2.57,0,,,,,40,802,Clouds,scattered clouds,03d
1501614000,2017-08-01 19:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,308.56,308.24,307.15,309.25,1015,,,29,2.57,0,,,,,40,802,Clouds,scattered clouds,03d
1501617600,2017-08-01 20:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,309.16,309.17,307.15,310.15,1015,,,29,2.37,55,,,,,1,800,Clear,sky is clear,01d
1501621200,2017-08-01 21:00:00 +0000 UTC,-18000,Custom location,30.2571,-97.746842,308.97,307.64,307.15,310.185,1014,,,25,3.09,0,,,,,75,803,Clouds,broken clouds,04d
